UF,MUNICIPIO,DESCRICAO_ORGAO,UNIDADE,SIGLA,CAMPUS,NOME_DA_OBRA,ID,SITUACAO_DA_OBRA,PORCENTAGEM_DE_EXECUCAO,INICIO_EXECUCAO_DA_OBRA,DATA_CONCLUSAO_DA_OBRA,VALOR_CONTRATADO_OBRA,VALOR_APOS_ADITIVO
ES,Vitória,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",IFES,Campus Vitória,Demolição do Bloco M e construção de um novo pavilhão,14137,Concluída,"100,00",18/01/2013,10/01/2014,"3.177.395,02","3.699.719,78"
ES,Vitória,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",IFES,Campus Vitória,Construção Restaurante Estudantil Campus Vitória,57622,Em Planejamento pelo Proponente,"0,00",null,null,"0,00","0,00"
GO,Águas Lindas de Goiás,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Águas Lindas de Goiás,Quadra e Cobert. de estrut. metálica de Quadra Poliesportiva,51596,Concluída,"100,00",19/11/2018,10/05/2019,"597.877,23","591.552,44"
GO,Águas Lindas de Goiás,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Águas Lindas de Goiás,Construção da 2a. etapa de implantação do câmpus,48680,Concluída,"100,00",12/12/2016,20/05/2017,"1.919.634,36","2.071.184,60"
GO,Águas Lindas de Goiás,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Águas Lindas de Goiás,RESTAURANTE ESTUDANTIL DO CÂMPUS ÁGUAS LINDAS,56923,Em Execução,"34,24",01/06/2024,10/04/2025,"2.095.760,32","0,00"
GO,Águas Lindas de Goiás,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Águas Lindas de Goiás,1a. Etapa da construção do campus de Águas Lindas,13979,Concluída,"95,97",07/04/2011,12/03/2012,"8.839.953,02","12.037.435,30"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,1ª ETAPA - Termo Aditivo,4967,Concluída,"100,00",null,null,"914.655,50","0,00"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,CAMPUS ANAPOLIS/GO - 2ª ETAPA,10657,Concluída,"100,00",04/01/2010,30/08/2010,"1.445.372,74","1.873.318,57"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,Adequação de acessibilidade do câmpus Anápolis,48681,Concluída,"100,00",12/12/2016,20/02/2017,"114.817,65","143.048,13"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,CAMPUS ANÁPOLIS/GO-1ª ETAPA,572,Concluída,"100,00",13/01/2009,11/08/2009,"3.973.882,01","0,00"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,Exec. dos serviços de constr. do muro em blocos de concreto,48675,Concluída,"100,00",20/06/2016,05/12/2016,"159.088,88","0,00"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,Quadra e Cobert. de estrut. metálica de Quadra Poliesportiva,48893,Concluída,"100,00",19/11/2018,19/03/2019,"578.897,13","594.299,18"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,Obra dePSCIP -Câmpus Anápolis,54811,Concluída,"100,00",12/09/2022,12/11/2022,"376.255,79","429.525,29"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,Constr. e Instal. do Galpão Tecnológico do campus Anápolis,28073,Concluída,"100,00",10/12/2012,18/08/2013,"2.730.110,95","3.374.962,37"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,RESTAURANTE ESTUDANTIL DO CÂMPUS ANÁPOLIS,56922,Em Execução,"29,50",10/06/2024,10/04/2025,"2.055.929,90","0,00"
GO,Anápolis,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Anápolis,3a.Etapa do campus Anápolis,13968,Concluída,"100,00",01/03/2011,29/04/2011,"3.021.965,00","3.729.085,79"
GO,Aparecida de Goiânia,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Aparecida de Goiânia,Const. e Inst. do Galpão Tecnol. do campus Aparecida de Gyn,28076,Concluída,"100,00",03/12/2012,25/08/2013,"2.588.592,25","3.201.947,24"
GO,Aparecida de Goiânia,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Aparecida de Goiânia,Construção de Passarelas e escadas- Aparecida de Goiânia,56680,Em Execução,"70,26",10/01/2024,09/05/2024,"740.110,07","885.758,02"
GO,Aparecida de Goiânia,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Aparecida de Goiânia,Continuidade da obra da Extensão Aparecida de Goiânia,10580,Concluída,"100,00",12/07/2010,28/03/2011,"5.441.282,55","6.787.213,63"
GO,Aparecida de Goiânia,Educação Profissional,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",IFG,Campus Aparecida de Goiânia,Obra dePSCIP -Câmpus Aparecida de Goiânia,54812,Em Execução,"77,90",19/09/2022,19/11/2022,"134.378,24","0,00"
